date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:40:30	91324/91324	---M--	200	added ('OK')	application/font-woff	etag:%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/00841f/000000000000000077359564/30/d19d3	(from https://use.typekit.net/njp4uhl.css)
16:40:30	144116/144116	---M-Z	200	added ('OK')	font/opentype	etag:W/%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/00841f/000000000000000077359564/30/a19d3	(from https://use.typekit.net/njp4uhl.css)
16:40:30	74440/74440	---M--	200	added ('OK')	application/font-woff2	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/7a16a7/000000000000000077359568/30/l04b5	(from https://use.typekit.net/njp4uhl.css)
16:40:31	79352/79352	---M--	200	added ('OK')	application/font-woff	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/7a16a7/000000000000000077359568/30/d04b5	(from https://use.typekit.net/njp4uhl.css)
16:40:31	130112/130112	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/7a16a7/000000000000000077359568/30/a04b5	(from https://use.typekit.net/njp4uhl.css)
16:40:31	78540/78540	---M--	200	added ('OK')	application/font-woff2	etag:%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/4daeb9/00000000000000007735956c/30/l4ddc	(from https://use.typekit.net/njp4uhl.css)
16:40:31	84120/84120	---M--	200	added ('OK')	application/font-woff	etag:%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/4daeb9/00000000000000007735956c/30/d4ddc	(from https://use.typekit.net/njp4uhl.css)
16:40:31	134428/134428	---M-Z	200	added ('OK')	font/opentype	etag:W/%22cd95f33c4e071bac578dd77c321b87b6e316437c%22	https://use.typekit.net/af/4daeb9/00000000000000007735956c/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i1&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/4daeb9/00000000000000007735956c/30/a4ddc	(from https://use.typekit.net/njp4uhl.css)
16:40:32	78436/78436	---M--	200	added ('OK')	application/font-woff2	etag:%222143c450157cba4e6078503542252b3ad27b7b88%22	https://use.typekit.net/af/e4b1a9/000000000000000077359571/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/e4b1a9/000000000000000077359571/30/l9f0d	(from https://use.typekit.net/njp4uhl.css)
16:40:32	83556/83556	---M--	200	added ('OK')	application/font-woff	etag:%222143c450157cba4e6078503542252b3ad27b7b88%22	https://use.typekit.net/af/e4b1a9/000000000000000077359571/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/e4b1a9/000000000000000077359571/30/d9f0d	(from https://use.typekit.net/njp4uhl.css)
16:40:32	135136/135136	---M-Z	200	added ('OK')	font/opentype	etag:W/%222143c450157cba4e6078503542252b3ad27b7b88%22	https://use.typekit.net/af/e4b1a9/000000000000000077359571/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/e4b1a9/000000000000000077359571/30/a9f0d	(from https://use.typekit.net/njp4uhl.css)
16:40:32	81440/81440	---M--	200	added ('OK')	application/font-woff2	etag:%22eaec580c4b4b684140c909fe94c7a1bd465ce438%22	https://use.typekit.net/af/eb4c83/000000000000000077359574/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/eb4c83/000000000000000077359574/30/l01ea	(from https://use.typekit.net/njp4uhl.css)
16:40:32	86484/86484	---M--	200	added ('OK')	application/font-woff	etag:%22eaec580c4b4b684140c909fe94c7a1bd465ce438%22	https://use.typekit.net/af/eb4c83/000000000000000077359574/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/eb4c83/000000000000000077359574/30/d01ea	(from https://use.typekit.net/njp4uhl.css)
16:40:33	138332/138332	---M-Z	200	added ('OK')	font/opentype	etag:W/%22eaec580c4b4b684140c909fe94c7a1bd465ce438%22	https://use.typekit.net/af/eb4c83/000000000000000077359574/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i6&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/eb4c83/000000000000000077359574/30/a01ea	(from https://use.typekit.net/njp4uhl.css)
16:40:33	78832/78832	---M--	200	added ('OK')	application/font-woff2	etag:%22a63da5d960e169c6b1c105217b2559b912d72881%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/d45b9a/000000000000000077359577/30/l64f0	(from https://use.typekit.net/njp4uhl.css)
16:40:33	84552/84552	---M--	200	added ('OK')	application/font-woff	etag:%22a63da5d960e169c6b1c105217b2559b912d72881%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/d45b9a/000000000000000077359577/30/d64f0	(from https://use.typekit.net/njp4uhl.css)
16:40:33	135740/135740	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a63da5d960e169c6b1c105217b2559b912d72881%22	https://use.typekit.net/af/d45b9a/000000000000000077359577/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/d45b9a/000000000000000077359577/30/a64f0	(from https://use.typekit.net/njp4uhl.css)
16:40:34	82584/82584	---M--	200	added ('OK')	application/font-woff2	etag:%22c1646b7f932d0d333f045feeceebf46a7110c457%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/6cc429/00000000000000007735957a/30/l34b8	(from https://use.typekit.net/njp4uhl.css)
16:40:34	88500/88500	---M--	200	added ('OK')	application/font-woff	etag:%22c1646b7f932d0d333f045feeceebf46a7110c457%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/6cc429/00000000000000007735957a/30/d34b8	(from https://use.typekit.net/njp4uhl.css)
16:40:34	139928/139928	---M-Z	200	added ('OK')	font/opentype	etag:W/%22c1646b7f932d0d333f045feeceebf46a7110c457%22	https://use.typekit.net/af/6cc429/00000000000000007735957a/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i4&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/6cc429/00000000000000007735957a/30/a34b8	(from https://use.typekit.net/njp4uhl.css)
16:40:34	81156/81156	---M--	200	added ('OK')	application/font-woff2	etag:%228fd4efd4383eea397977410c7d14c7fd5c118fb4%22	https://use.typekit.net/af/56b0cd/00000000000000007735957d/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/56b0cd/00000000000000007735957d/30/l0ac7	(from https://use.typekit.net/njp4uhl.css)
16:40:34	86816/86816	---M--	200	added ('OK')	application/font-woff	etag:%228fd4efd4383eea397977410c7d14c7fd5c118fb4%22	https://use.typekit.net/af/56b0cd/00000000000000007735957d/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/56b0cd/00000000000000007735957d/30/d0ac7	(from https://use.typekit.net/njp4uhl.css)
16:40:35	139888/139888	---M-Z	200	added ('OK')	font/opentype	etag:W/%228fd4efd4383eea397977410c7d14c7fd5c118fb4%22	https://use.typekit.net/af/56b0cd/00000000000000007735957d/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n3&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/56b0cd/00000000000000007735957d/30/a0ac7	(from https://use.typekit.net/njp4uhl.css)
16:40:35	86040/86040	---M--	200	added ('OK')	application/font-woff2	etag:%229fee2b6dac5baa07bf9ad5cf829b0a8c64a865ab%22	https://use.typekit.net/af/fcae55/000000000000000077359580/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/fcae55/000000000000000077359580/30/l00c0	(from https://use.typekit.net/njp4uhl.css)
16:40:35	92356/92356	---M--	200	added ('OK')	application/font-woff	etag:%229fee2b6dac5baa07bf9ad5cf829b0a8c64a865ab%22	https://use.typekit.net/af/fcae55/000000000000000077359580/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i3&v=3	F:/My_newWeb/zuiying6/use.typekit.net/af/fcae55/000000000000000077359580/30/d00c0	(from https://use.typekit.net/njp4uhl.css)
